,person_age,person_income,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_own,home_mortgage
8708,26,63300,3.0,0.31837825526225194,10000,7.14,0.15,0,3,0,0
11563,24,100000,8.0,0.31837825526225194,7000,5.79,0.07,0,2,0,1
41367,38,52000,8.0,0.4841067276764486,3000,14.84,0.06,0,17,0,1
10746,21,35000,5.0,0.31837825526225194,12000,11.71,0.34,0,2,0,0
46646,28,75885,8.0,-0.2362778376648724,3000,11.48,0.04,0,10,0,1
40360,26,68000,6.0,-0.2362778376648724,2100,10.37,0.03,0,2,0,1
9466,39,36000,9.0,0.08069432625986454,8000,7.49,0.22,0,17,0,0
19891,27,102000,3.0,-0.34124694318944354,6000,13.99,0.06,1,10,0,0
54406,25,44000,9.0,0.31837825526225194,1775,12.21,0.04,0,3,0,0
25659,33,75000,6.0,0.08069432625986454,15000,10.99,0.2,0,7,0,1
11616,28,27600,4.0,0.08069432625986454,3000,13.48,0.11,1,8,0,0
41452,29,72000,10.0,-0.2362778376648724,10000,7.49,0.14,0,6,0,1
56003,25,54000,2.0,-0.26697081618436225,12000,12.99,0.23,0,2,0,0
45232,24,60000,8.0,-0.26697081618436225,7500,9.32,0.13,0,4,0,1
53172,23,75000,8.0,0.4841067276764486,9500,14.84,0.13,1,2,0,0
17704,22,49400,0.0,0.08069432625986454,15000,6.54,0.31,0,3,0,0
47651,23,124800,3.0,0.31837825526225194,7500,7.29,0.06,0,3,0,1
11053,26,46000,5.0,0.08069432625986454,7200,11.49,0.16,0,2,0,0
25233,23,58650,8.0,-0.34124694318944354,19750,13.16,0.29,0,4,0,1
45973,35,99000,15.0,-0.34124694318944354,15000,14.27,0.15,0,7,0,0
45632,23,50911,7.0,0.4841067276764486,6000,13.43,0.12,1,3,1,0
43735,24,40000,6.0,0.4841067276764486,15000,16.63,0.38,1,3,0,1
41010,28,45600,9.0,0.08069432625986454,3600,12.99,0.08,0,10,0,1
22358,36,120000,2.0,0.08069432625986454,6000,16.35,0.05,0,14,0,1
25344,28,78000,2.0,0.31837825526225194,14000,11.71,0.18,0,7,0,0
22746,33,80000,7.0,-0.26697081618436225,10000,6.62,0.13,0,6,0,1
5323,51,36000,3.0,0.08069432625986454,3000,10.37,0.08,0,23,0,1
55294,26,95000,0.0,-0.34124694318944354,20000,7.9,0.21,0,4,0,1
11980,26,66000,7.0,0.4841067276764486,15000,6.03,0.23,0,3,1,0
22999,24,35880,2.0,0.08069432625986454,5000,7.51,0.14,0,4,0,0
49065,24,60000,5.0,-0.34124694318944354,2800,7.9,0.05,0,3,0,0
48510,21,42000,5.0,0.4841067276764486,5000,7.51,0.12,0,4,0,1
17265,23,33996,1.0,0.31837825526225194,5000,11.12,0.15,0,2,0,0
11429,30,120000,14.0,0.08069432625986454,6000,6.17,0.05,0,6,0,1
48292,36,150000,1.0,0.4841067276764486,12000,7.29,0.08,0,15,0,1
3362,30,50000,14.0,0.4841067276764486,11000,10.99,0.22,0,9,0,1
29668,23,39000,8.0,-0.26697081618436225,4500,6.92,0.12,0,3,0,0
47989,28,51600,1.0,0.08069432625986454,7000,12.53,0.13,0,10,0,1
45283,25,55000,9.0,-0.2362778376648724,10000,6.54,0.18,0,3,0,1
33195,22,50000,6.0,0.08069432625986454,5000,5.42,0.1,0,3,0,1
52753,28,44000,9.0,-0.26697081618436225,7000,12.99,0.16,0,9,0,1
44475,40,96000,0.0,0.08069432625986454,7000,8.94,0.07,0,16,0,1
26260,28,35004,3.0,0.08069432625986454,5000,13.23,0.14,0,7,0,0
29449,36,142000,4.0,0.4841067276764486,5000,10.99,0.04,0,14,0,1
43761,27,40000,3.0,-0.34124694318944354,6000,11.99,0.15,0,6,0,1
30204,36,69996,3.0,0.08069432625986454,5000,10.37,0.07,0,15,0,0
26759,24,80000,2.0,0.4841067276764486,16000,6.03,0.19,0,4,0,1
37980,28,80000,2.0,0.4841067276764486,3600,13.16,0.04,1,5,0,0
9276,24,48000,7.0,0.31837825526225194,14000,7.88,0.28,0,2,0,1
3627,35,36000,6.0,0.08069432625986454,6000,7.51,0.17,0,5,0,1
8344,27,54000,12.0,-0.34124694318944354,10000,9.63,0.19,0,6,0,1
50888,25,75000,0.0,0.31837825526225194,8000,10.25,0.11,0,3,0,0
20007,24,35000,3.0,-0.26697081618436225,3000,12.69,0.09,0,2,0,0
24875,26,140000,2.0,0.31837825526225194,18000,8.9,0.13,0,2,0,0
37099,23,31200,3.0,0.31837825526225194,7500,11.49,0.24,0,3,0,0
48760,23,28452,5.0,0.4841067276764486,2000,11.12,0.06,0,4,1,0
8521,31,28800,0.0,-0.2362778376648724,14800,9.88,0.49,0,8,0,0
52987,22,34992,1.0,0.31837825526225194,12000,13.87,0.34,0,2,0,0
26913,29,72000,2.0,-0.34124694318944354,10000,12.53,0.14,1,9,0,0
12054,23,100000,5.0,0.08069432625986454,5000,7.14,0.05,0,3,0,0
24622,27,50000,11.0,0.31837825526225194,8000,6.03,0.16,0,5,0,0
48104,28,115752,2.0,-0.34124694318944354,10000,11.71,0.09,0,9,0,0
11894,24,45000,8.0,0.08069432625986454,10000,7.51,0.22,0,4,0,1
34450,21,75000,5.0,0.4841067276764486,15000,10.99,0.2,0,2,0,1
31627,28,50000,10.0,0.31837825526225194,8900,16.63,0.18,1,8,0,1
45112,25,55200,3.0,-0.26697081618436225,12000,15.65,0.22,1,3,0,0
51661,34,55000,2.0,0.08069432625986454,1500,7.9,0.03,0,7,0,1
18763,32,87600,16.0,-0.34124694318944354,20000,10.25,0.24,0,7,0,1
32079,28,74004,12.0,-0.34124694318944354,25000,15.57,0.34,0,5,0,0
29603,29,54000,3.0,-0.2362778376648724,12000,9.32,0.22,0,5,0,1
29281,27,115000,3.0,0.31837825526225194,25000,11.86,0.22,0,8,0,1
22124,22,30000,4.0,0.08069432625986454,12000,6.17,0.4,0,2,0,0
47973,23,88900,7.0,0.31837825526225194,20000,6.91,0.23,0,4,0,1
46466,23,41000,4.0,0.4841067276764486,5000,9.91,0.12,0,2,0,0
30802,26,49000,0.0,0.31837825526225194,12500,11.89,0.26,0,4,0,1
45935,22,60000,6.0,-0.34124694318944354,20000,10.37,0.33,0,2,0,0
4353,24,58000,8.0,0.31837825526225194,2000,7.51,0.03,0,2,0,0
47954,23,30000,0.0,0.31837825526225194,6000,10.95,0.2,0,4,0,0
31179,41,55000,3.0,0.4841067276764486,4000,7.9,0.07,0,17,0,1
17011,32,90000,3.0,0.08069432625986454,18000,16.29,0.2,0,8,0,1
22017,25,39000,9.0,0.08069432625986454,14000,14.42,0.36,0,2,0,0
27881,25,70000,2.0,0.31837825526225194,8300,7.88,0.12,0,3,0,0
34092,25,32000,6.0,0.31837825526225194,4500,10.37,0.14,0,3,0,0
50199,24,35000,5.0,0.31837825526225194,15000,9.88,0.43,0,4,0,0
35343,29,72000,3.0,-0.2362778376648724,8000,13.98,0.11,1,9,0,0
11209,25,68000,3.0,-0.34124694318944354,17000,5.79,0.25,0,4,0,0
24764,27,57996,1.0,-0.34124694318944354,10400,9.32,0.18,0,5,0,0
44218,30,74000,2.0,-0.2362778376648724,25000,13.49,0.34,0,8,0,1
12875,32,90000,2.0,0.08069432625986454,20000,6.62,0.22,0,5,0,1
44989,36,60000,3.0,-0.2362778376648724,5000,7.88,0.08,0,12,0,1
55981,24,37000,2.0,-0.26697081618436225,10000,6.92,0.27,0,2,0,0
54575,22,36000,6.0,0.31837825526225194,10000,13.61,0.28,1,3,0,0
39513,28,78000,12.0,-0.34124694318944354,10000,11.26,0.13,0,6,0,1
42517,40,120000,3.0,-0.26697081618436225,7000,10.65,0.06,0,13,0,1
56079,21,53000,5.0,0.31837825526225194,8500,7.88,0.16,0,4,0,1
18779,28,52000,12.0,-0.26697081618436225,12000,10.65,0.23,0,5,0,0
56401,25,128000,6.0,0.31837825526225194,25000,7.9,0.19,0,2,0,1
53361,22,38000,5.0,0.4841067276764486,7750,15.23,0.21,1,3,0,1
36603,26,46000,6.0,-0.26697081618436225,9000,13.22,0.2,0,4,0,1
49523,35,42000,5.0,-0.26697081618436225,11000,10.59,0.26,0,9,0,0
26860,24,70000,0.0,-0.34124694318944354,6000,7.29,0.09,0,4,0,0
20296,28,80000,13.0,0.4841067276764486,10000,7.88,0.13,0,10,1,0
13873,23,108000,7.0,0.31837825526225194,12000,10.37,0.11,0,2,0,1
56529,23,100000,5.0,0.4841067276764486,12000,6.92,0.12,0,2,0,1
30051,26,64000,2.0,-0.34124694318944354,25000,14.83,0.39,0,2,0,0
49205,25,45000,9.0,-0.2362778376648724,4000,11.99,0.09,0,2,0,1
16233,28,58650,5.0,-0.26697081618436225,5000,14.11,0.07,1,7,0,1
28711,33,37500,1.0,0.08069432625986454,10000,9.32,0.27,0,10,0,1
46759,25,70000,1.0,-0.26697081618436225,4000,7.29,0.06,0,3,0,0
54996,28,200000,12.0,0.4841067276764486,35000,12.69,0.17,0,5,0,1
30195,21,70000,5.0,-0.34124694318944354,4000,5.79,0.06,0,4,0,0
110,22,55000,1.0,0.31837825526225194,8000,7.14,0.15,0,3,0,0
8007,23,68000,7.0,0.31837825526225194,10000,13.72,0.15,1,4,0,1
29263,25,110000,9.0,-0.2362778376648724,4000,5.42,0.04,0,4,0,1
34992,27,72000,11.0,0.31837825526225194,10000,7.51,0.14,0,6,0,1
14147,25,60000,3.0,-0.2362778376648724,10000,7.14,0.17,0,4,0,0
6751,35,50000,2.0,0.31837825526225194,12000,7.29,0.24,0,8,1,0
52444,24,91800,8.0,-0.26697081618436225,25000,15.7,0.22,0,4,0,1
46779,37,70000,15.0,-0.26697081618436225,15000,12.18,0.21,0,14,0,1
50121,25,110000,9.0,0.31837825526225194,6000,9.99,0.05,0,3,0,1
31799,25,36000,1.0,-0.2362778376648724,6000,12.92,0.17,1,3,1,0
19883,23,34000,2.0,-0.34124694318944354,5500,7.66,0.17,0,3,0,0
16646,28,120000,12.0,-0.2362778376648724,10000,14.72,0.08,1,6,0,1
20696,47,33000,0.0,0.08069432625986454,14000,10.75,0.43,0,16,0,0
34283,22,45000,4.0,0.31837825526225194,10000,11.14,0.22,0,2,0,0
50898,40,24449,2.0,0.31837825526225194,2000,12.84,0.08,1,12,1,0
2291,35,80000,3.0,-0.2362778376648724,5000,6.62,0.06,0,6,0,1
22412,27,60000,6.0,-0.2362778376648724,3600,15.21,0.06,1,5,0,1
6395,32,60000,3.0,0.31837825526225194,15000,12.18,0.25,0,10,0,0
6552,51,53000,2.0,0.31837825526225194,5000,13.67,0.09,1,27,0,0
8779,27,22000,2.0,-0.26697081618436225,4000,12.99,0.18,1,9,0,0
18734,28,140000,0.0,-0.2362778376648724,13800,13.57,0.09,0,7,0,0
27902,22,91000,6.0,0.31837825526225194,10000,10.71,0.11,0,4,0,1
56394,27,72000,2.0,0.31837825526225194,4500,10.99,0.06,0,10,1,0
26424,21,56000,5.0,-0.26697081618436225,6000,9.62,0.11,0,3,0,0
23722,25,57600,3.0,-0.34124694318944354,6000,12.61,0.1,0,3,0,0
47534,23,72000,7.0,0.31837825526225194,5000,8.49,0.07,0,2,0,0
46748,23,48000,5.0,0.4841067276764486,5000,5.99,0.1,0,2,0,1
48900,32,34000,0.0,0.08069432625986454,5000,14.18,0.15,0,9,0,0
15557,28,90000,0.0,0.08069432625986454,7500,12.69,0.08,0,8,0,1
34777,21,30000,3.0,0.08069432625986454,6000,11.36,0.2,0,2,0,0
28467,32,36000,0.0,-0.26697081618436225,6000,9.99,0.17,0,10,0,0
35387,35,55000,7.0,-0.34124694318944354,7000,9.32,0.13,0,5,0,1
38854,23,27996,0.0,0.08069432625986454,8500,12.53,0.31,0,4,0,0
1184,25,47000,6.0,-0.34124694318944354,2400,9.62,0.05,0,3,0,1
48765,23,69000,1.0,0.31837825526225194,4000,7.14,0.06,0,4,0,1
38351,22,54000,6.0,0.4841067276764486,5000,16.45,0.09,1,2,0,0
2021,24,90000,1.0,0.4841067276764486,20000,12.18,0.22,0,2,0,0
236,29,40000,13.0,-0.2362778376648724,8000,8.59,0.2,0,7,0,1
21345,25,28000,4.0,-0.26697081618436225,7500,12.98,0.29,1,3,0,0
44728,23,45000,5.0,0.4841067276764486,18000,6.03,0.42,0,3,0,0
8347,22,62000,6.0,0.08069432625986454,10000,9.91,0.16,0,2,0,1
50515,23,29666,1.0,0.08069432625986454,3000,9.32,0.1,0,2,0,0
5839,22,45000,5.0,0.08069432625986454,6000,13.23,0.13,1,3,0,1
54274,27,44000,5.0,0.31837825526225194,3000,15.27,0.07,1,7,0,0
47102,38,24996,3.0,0.08069432625986454,5000,11.36,0.2,0,16,0,0
56248,25,37423,4.0,-0.26697081618436225,2800,11.86,0.07,0,3,0,0
43227,24,70000,5.0,-0.2362778376648724,17000,14.38,0.24,1,3,0,0
12324,30,200000,14.0,0.08069432625986454,10000,7.49,0.05,0,8,0,1
56260,33,66000,9.0,-0.26697081618436225,25000,11.58,0.38,0,8,0,1
31295,43,120000,0.0,-0.2362778376648724,8000,10.74,0.07,0,16,0,0
55789,47,50000,6.0,-0.26697081618436225,11500,13.79,0.23,0,11,0,1
9507,27,50000,2.0,0.4841067276764486,4000,6.92,0.08,0,5,0,1
21416,26,50000,4.0,0.31837825526225194,8000,10.99,0.16,0,2,0,0
42980,24,24000,1.0,-0.34124694318944354,10000,7.9,0.42,0,3,0,0
18268,30,60000,6.0,-0.26697081618436225,7000,13.16,0.12,0,7,0,0
26881,36,54000,2.0,-0.34124694318944354,10000,14.11,0.19,0,15,0,0
48971,33,50000,0.0,-0.26697081618436225,4500,8.59,0.09,0,6,0,0
53200,32,55000,4.0,0.08069432625986454,5000,15.96,0.09,0,10,0,0
15064,29,30000,2.0,-0.26697081618436225,4800,14.91,0.16,1,10,0,0
7494,23,73500,7.0,0.08069432625986454,5000,14.96,0.07,1,2,0,0
986,23,68000,7.0,0.31837825526225194,18000,10.65,0.26,0,3,0,0
27808,32,92000,5.0,-0.34124694318944354,15000,17.49,0.16,1,9,0,1
14798,26,100000,10.0,0.08069432625986454,10000,13.99,0.1,1,2,0,1
52034,38,101000,0.0,-0.26697081618436225,20000,10.65,0.2,0,17,0,0
3502,23,70000,0.0,0.4841067276764486,2000,13.57,0.03,1,2,0,0
36454,38,54000,1.0,-0.2362778376648724,3000,7.9,0.06,0,11,0,1
28604,23,50000,9.0,-0.34124694318944354,15000,6.17,0.3,0,2,0,1
53123,27,50000,2.0,0.08069432625986454,5000,13.11,0.1,0,9,0,0
22871,28,72000,12.0,0.31837825526225194,17000,7.51,0.24,0,8,0,1
30954,21,25000,5.0,0.4841067276764486,7500,6.76,0.3,0,4,1,0
52554,36,78000,4.0,0.08069432625986454,14000,7.49,0.18,0,13,0,1
48955,26,38000,5.0,-0.26697081618436225,3500,10.99,0.09,0,4,0,1
755,27,56400,1.0,0.31837825526225194,4000,12.23,0.07,1,9,0,0
33989,37,52000,2.0,0.08069432625986454,15000,14.96,0.29,1,17,0,0
32856,30,93500,1.0,-0.34124694318944354,10450,11.99,0.11,0,10,0,0
7483,29,74400,8.0,0.31837825526225194,9500,14.65,0.12,0,10,0,1
12594,29,28800,2.0,0.08069432625986454,5000,12.21,0.17,0,8,0,0
42453,48,85000,1.0,-0.26697081618436225,6000,11.12,0.07,0,16,0,1
47795,24,35000,1.0,0.4841067276764486,3000,8.0,0.09,0,2,0,1
34904,60,49008,5.0,-0.26697081618436225,13000,13.79,0.28,1,3,1,0
5644,25,135000,6.0,0.4841067276764486,8000,9.91,0.06,0,4,0,1
8807,27,59000,4.0,0.08069432625986454,6000,7.49,0.1,0,10,0,0
22705,28,32000,1.0,-0.26697081618436225,6000,9.63,0.19,0,8,0,0
57312,42,60000,3.0,0.4841067276764486,3500,14.27,0.06,1,17,0,0
37227,23,54000,2.0,0.08069432625986454,7500,14.46,0.14,1,4,0,0
32073,27,120000,2.0,-0.2362778376648724,15000,10.95,0.13,0,10,0,1
24444,34,30500,1.0,0.31837825526225194,7200,9.62,0.23,0,5,0,0
45299,27,103000,4.0,0.31837825526225194,20000,16.07,0.19,0,6,0,0
42520,25,85000,0.0,-0.26697081618436225,35000,10.59,0.41,0,2,0,1
28859,25,62000,2.0,0.08069432625986454,8000,5.79,0.13,0,4,0,1
31890,25,40000,4.0,0.31837825526225194,15000,9.88,0.38,0,4,0,0
9402,24,48000,8.0,0.4841067276764486,5000,10.99,0.1,0,3,1,0
54606,38,126000,16.0,-0.2362778376648724,15000,7.49,0.12,0,17,0,1
23969,30,70000,0.0,-0.2362778376648724,3000,11.48,0.04,0,7,0,1
49202,21,40000,5.0,0.31837825526225194,12000,8.9,0.3,0,4,0,0
14841,25,41579,9.0,0.31837825526225194,8000,13.92,0.19,0,3,0,0
50856,23,66300,3.0,-0.26697081618436225,30000,7.29,0.38,0,4,0,0
15846,22,36000,0.0,0.31837825526225194,2000,11.49,0.06,0,2,0,1
57189,22,28896,2.0,-0.34124694318944354,11000,12.73,0.37,1,4,0,1
172,23,35000,2.0,0.4841067276764486,4000,9.32,0.11,0,2,0,0
39163,36,50000,1.0,-0.2362778376648724,9500,11.22,0.19,0,16,0,0
48651,29,68500,6.0,0.4841067276764486,6000,7.14,0.09,0,7,0,1
5855,24,60000,3.0,-0.26697081618436225,5000,13.61,0.08,0,3,0,0
35017,23,75000,2.0,0.31837825526225194,5600,9.63,0.07,0,4,0,0
54320,23,50000,0.0,0.31837825526225194,10000,10.59,0.2,0,3,0,0
50457,27,50000,4.0,-0.34124694318944354,3000,13.98,0.06,1,7,0,1
51478,38,33000,5.0,-0.26697081618436225,4000,10.36,0.12,0,17,0,0
53863,23,24000,8.0,-0.34124694318944354,1500,12.53,0.06,0,3,0,0
43748,31,70000,6.0,0.4841067276764486,10000,6.99,0.14,0,10,0,1
56887,23,92700,2.0,0.4841067276764486,15000,10.99,0.16,0,2,0,1
51107,42,65028,4.0,0.31837825526225194,10000,13.55,0.15,0,12,0,1
34576,31,65000,0.0,-0.2362778376648724,7000,10.65,0.11,0,5,0,0
44828,29,38400,5.0,0.31837825526225194,1000,7.88,0.03,0,7,0,0
8350,31,36000,0.0,0.08069432625986454,6000,14.18,0.17,1,6,1,0
49716,43,60000,3.0,0.31837825526225194,16750,10.38,0.28,0,12,0,1
10237,34,30000,6.0,0.08069432625986454,9250,15.68,0.3,0,8,0,1
19778,26,64000,3.0,0.4841067276764486,14400,7.88,0.23,0,3,0,0
6444,28,48000,1.0,-0.26697081618436225,9000,10.65,0.18,0,7,0,0
13090,34,45000,1.0,-0.34124694318944354,2500,11.49,0.06,0,7,0,0
44795,30,42000,0.0,-0.34124694318944354,10000,13.57,0.24,0,8,0,0
10671,23,60000,1.0,-0.26697081618436225,10000,10.75,0.17,0,4,0,0
46875,24,72000,8.0,0.4841067276764486,3000,7.66,0.04,0,3,0,0
38124,23,80500,5.0,0.08069432625986454,5000,9.25,0.06,0,3,0,0
894,23,49232,7.0,0.31837825526225194,8500,9.99,0.17,0,4,0,0
36697,25,85000,7.0,-0.26697081618436225,12000,6.62,0.14,0,3,1,0
36646,27,120000,11.0,0.4841067276764486,16000,11.49,0.13,0,5,0,1
25030,30,50000,15.0,-0.26697081618436225,5000,9.99,0.1,0,7,0,0
3286,42,36000,22.0,-0.26697081618436225,5400,17.49,0.15,1,17,0,0
41727,24,85000,2.0,-0.2362778376648724,15000,9.88,0.18,0,3,0,0
49333,27,80000,3.0,-0.34124694318944354,9000,6.99,0.11,0,6,0,1
22906,24,72000,9.0,0.4841067276764486,3000,6.39,0.04,0,3,0,1
31367,24,70000,4.0,-0.34124694318944354,13000,9.91,0.19,0,2,0,0
4700,23,50952,2.0,0.31837825526225194,4000,11.86,0.08,0,4,0,0
18488,21,27000,5.0,-0.26697081618436225,6000,13.11,0.22,0,3,0,1
2020,23,25000,1.0,-0.34124694318944354,3500,10.38,0.14,0,2,0,0
47000,22,64000,6.0,0.4841067276764486,8000,12.23,0.13,0,2,0,0
52831,43,34000,0.0,-0.26697081618436225,13000,13.35,0.38,1,14,0,0
52333,30,96000,7.0,0.4841067276764486,5000,6.99,0.05,0,5,0,1
16993,29,120000,13.0,0.08069432625986454,7000,7.51,0.06,0,9,0,1
51356,22,24000,2.0,0.31837825526225194,5000,6.92,0.21,0,3,0,0
4495,27,47000,3.0,-0.26697081618436225,8000,7.51,0.17,0,10,0,1
30605,26,34000,1.0,0.08069432625986454,1500,15.27,0.04,0,3,0,0
30007,27,70000,11.0,0.4841067276764486,5600,10.65,0.08,0,7,1,0
44105,31,192000,1.0,0.08069432625986454,6000,19.13,0.03,1,8,0,0
22974,21,20000,3.0,0.08069432625986454,3000,10.99,0.15,0,4,0,0
15836,26,65000,3.0,0.08069432625986454,28000,7.49,0.43,0,4,0,0
4071,46,40800,5.0,-0.26697081618436225,6000,10.65,0.15,0,15,0,0
42383,44,36000,2.0,0.4841067276764486,1000,13.92,0.03,0,16,0,0
48625,22,36000,3.0,0.31837825526225194,12000,6.99,0.33,0,2,0,0
54195,34,109200,4.0,0.31837825526225194,9000,8.63,0.08,0,6,0,1
14267,25,32000,0.0,-0.34124694318944354,5000,5.42,0.16,0,2,0,0
45276,24,86000,8.0,-0.34124694318944354,2000,5.42,0.02,0,3,0,1
51424,36,54000,4.0,0.4841067276764486,11500,13.49,0.22,0,17,0,0
43836,30,80000,11.0,0.08069432625986454,10000,10.65,0.13,0,7,0,1
569,38,80000,9.0,-0.2362778376648724,21000,10.59,0.26,0,12,0,1
21907,28,52000,13.0,0.08069432625986454,4200,12.98,0.08,0,5,0,0
45888,26,85000,3.0,-0.26697081618436225,10000,7.49,0.12,0,2,0,0
43501,43,45000,5.0,-0.26697081618436225,10000,10.65,0.22,0,14,0,1
26273,29,91800,3.0,-0.26697081618436225,30000,14.96,0.28,1,10,0,0
15385,24,70000,7.0,0.4841067276764486,6000,7.88,0.09,0,3,0,1
15078,23,38000,1.0,0.31837825526225194,5000,6.62,0.13,0,2,0,0
49394,31,36996,5.0,0.4841067276764486,8000,7.51,0.22,0,5,0,0
13826,33,56000,1.0,-0.2362778376648724,2800,10.65,0.05,0,6,0,1
51189,25,120000,9.0,0.08069432625986454,15000,7.66,0.13,0,2,0,1
54414,25,120000,2.0,-0.26697081618436225,8000,10.99,0.07,0,2,0,1
43507,24,37200,8.0,0.4841067276764486,10000,6.54,0.27,0,3,1,0
52094,24,95000,1.0,0.08069432625986454,12000,10.99,0.13,0,3,0,0
39613,22,67500,2.0,0.31837825526225194,4000,9.99,0.06,0,2,0,0
8208,52,85000,6.0,-0.34124694318944354,1950,14.22,0.02,1,25,0,0
14895,29,60000,3.0,0.08069432625986454,13000,10.99,0.22,0,6,0,0
33237,38,62000,6.0,0.31837825526225194,8000,6.03,0.13,0,16,0,0
29761,22,69500,6.0,-0.26697081618436225,6000,7.51,0.09,0,2,0,1
7310,26,70000,1.0,-0.34124694318944354,9800,13.85,0.14,0,3,0,0
48921,46,80000,3.0,0.31837825526225194,10000,9.91,0.13,0,14,0,0
16939,34,48000,7.0,0.4841067276764486,5000,5.42,0.1,0,6,0,1
31409,25,9600,0.0,-0.26697081618436225,1000,14.35,0.1,0,2,0,0
49941,23,97000,5.0,-0.26697081618436225,5625,10.74,0.06,0,2,0,0
7575,22,30000,0.0,-0.26697081618436225,3000,11.49,0.1,0,2,0,0
6507,28,30000,2.0,0.08069432625986454,3000,12.42,0.1,0,9,0,0
47847,25,50000,9.0,-0.2362778376648724,8000,11.86,0.16,0,3,0,0
22789,21,15000,2.0,0.4841067276764486,2000,10.74,0.13,0,2,0,0
10230,23,55784,8.0,0.31837825526225194,2400,12.53,0.04,0,3,0,0
28168,24,62004,1.0,0.08069432625986454,15000,7.9,0.24,0,2,0,0
39521,22,30000,6.0,0.08069432625986454,5000,15.96,0.17,1,4,0,0
51870,27,80000,11.0,0.4841067276764486,7500,7.88,0.09,0,6,0,1
50617,25,48000,3.0,-0.2362778376648724,5000,14.27,0.1,0,2,0,1
23580,40,60000,5.0,0.31837825526225194,5000,11.86,0.08,0,12,0,0
3620,27,85000,0.0,-0.26697081618436225,8000,12.42,0.09,0,9,0,0
30900,26,50000,6.0,-0.2362778376648724,8000,10.59,0.16,0,2,0,1
44241,23,83000,7.0,0.31837825526225194,13000,10.99,0.16,0,3,0,1
48646,26,37200,2.0,-0.34124694318944354,12200,15.95,0.34,1,4,0,0
42495,25,150000,9.0,-0.2362778376648724,8000,13.8,0.05,1,2,0,1
17152,23,50000,7.0,-0.34124694318944354,4000,7.51,0.08,0,4,0,1
49229,23,60000,4.0,0.31837825526225194,10000,11.71,0.17,0,3,0,0
687,27,70000,5.0,-0.26697081618436225,5000,10.39,0.07,0,5,0,0
57042,30,60000,4.0,-0.2362778376648724,10000,14.59,0.17,1,7,0,0
162,27,40000,3.0,0.31837825526225194,1850,10.25,0.04,0,7,0,0
34642,36,140000,9.0,-0.34124694318944354,15000,6.54,0.11,0,13,0,1
28196,31,50000,6.0,0.31837825526225194,5000,5.99,0.1,0,5,0,1
37588,35,90000,14.0,-0.26697081618436225,6000,12.18,0.07,0,5,0,1
27047,26,150000,6.0,-0.2362778376648724,25000,10.74,0.17,0,3,0,1
45924,33,131000,5.0,-0.34124694318944354,25000,13.49,0.19,1,5,0,1
43863,23,35000,5.0,0.31837825526225194,10000,14.27,0.29,1,2,0,0
450,46,55900,2.0,0.31837825526225194,17000,10.37,0.3,0,14,0,0
56517,23,42000,1.0,0.4841067276764486,5000,5.42,0.12,0,3,0,0
14409,29,69000,1.0,0.31837825526225194,6000,16.29,0.09,1,8,0,0
48965,22,30422,6.0,0.31837825526225194,12000,12.18,0.39,0,4,1,0
17430,30,38000,0.0,-0.26697081618436225,10000,7.88,0.26,0,9,0,0
25010,30,55000,1.0,0.31837825526225194,20000,14.61,0.36,1,10,0,0
13849,23,34000,1.0,0.4841067276764486,3200,14.79,0.09,1,2,0,0
18254,24,135000,0.0,0.31837825526225194,10000,7.74,0.07,0,4,0,0
8216,22,63252,5.0,0.31837825526225194,10000,11.11,0.15,0,4,0,1
50183,24,100000,3.0,0.31837825526225194,15000,11.86,0.15,0,2,0,1
15527,25,53000,2.0,-0.26697081618436225,5000,5.42,0.09,0,2,0,0
46390,26,96000,0.0,0.31837825526225194,14000,6.03,0.15,0,4,0,1
49378,24,29004,1.0,0.4841067276764486,2000,11.49,0.07,0,2,0,0
10716,36,40000,0.0,0.08069432625986454,3000,13.49,0.07,1,16,0,0
12479,23,120000,7.0,0.08069432625986454,10000,5.99,0.08,0,3,0,1
23597,27,110000,3.0,-0.34124694318944354,10000,9.99,0.09,0,8,0,0
919,30,50000,14.0,0.4841067276764486,6000,10.59,0.12,0,8,1,0
13452,23,53500,3.0,0.31837825526225194,15000,9.88,0.28,0,3,0,0
54324,25,72000,3.0,-0.26697081618436225,6000,11.12,0.08,0,4,0,1
24046,31,80000,15.0,-0.34124694318944354,12000,11.14,0.15,0,7,0,1
44864,38,50000,0.0,-0.26697081618436225,4000,10.59,0.08,0,11,0,0
6108,25,48732,5.0,-0.26697081618436225,2800,11.86,0.06,0,2,0,0
20119,22,42000,3.0,0.31837825526225194,5000,10.37,0.12,0,2,0,0
18717,27,53000,3.0,0.08069432625986454,6000,8.0,0.11,0,9,0,1
56975,24,48000,8.0,0.31837825526225194,14125,13.79,0.29,0,4,0,1
22447,34,75000,7.0,0.08069432625986454,7000,6.03,0.09,0,10,0,1
24848,26,37200,0.0,-0.26697081618436225,6000,14.96,0.16,0,2,0,0
4867,35,29000,1.0,-0.26697081618436225,5000,9.91,0.17,0,6,0,0
31722,26,90000,0.0,-0.26697081618436225,7000,5.79,0.08,0,3,0,0
40280,25,55000,0.0,0.08069432625986454,8000,13.22,0.15,1,3,0,0
