,transaction_time__avg min between sent tnx,transaction_time__avg min between received tnx,transaction_time__time diff between first and last (mins),number_of_transactions__sent tnx,number_of_transactions__received tnx,number_of_transactions__number of created contracts,number_of_transactions__unique received from addresses,number_of_transactions__unique sent to addresses,ether_value__min value received,ether_value__max value received,ether_value__avg val received,ether_value__min val sent,ether_value__max val sent,ether_value__avg val sent,ether_value__min value sent to contract,ether_value__max val sent to contract,ether_value__avg value sent to contract,number_of_transactions__total transactions (including tnx to create contract,ether__total ether sent,ether__total ether received,ether__total ether sent contracts,ether__total ether balance,erc20__total erc20 tnxs,erc20__erc20 total ether received,erc20__erc20 total ether sent,erc20__erc20 total ether sent contract,erc20__erc20 uniq sent addr,erc20_num_of_transactions__erc20 uniq rec addr,erc20_num_of_transactions__erc20 uniq sent addr.1,erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 min val rec,erc20_value__erc20 max val rec,erc20_value__erc20 avg val rec,erc20_value__erc20 min val sent,erc20_value__erc20 max val sent,erc20_value__erc20 avg val sent,erc20__erc20 uniq sent token name,erc20__erc20 uniq rec token name
7650,0.0,3726.89,741651.3,0,199,1,5,0,0.0,1.375615,0.925437,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,184.1620324,0.0,184.1620324,2.0,1.31939655,0.0,0.0,0.0,2.0,0.0,2.0,0.540658,0.7787390000000001,0.659698,0.0,0.0,0.0,0.0,2.0
198,4.81,0.0,19.25,4,2,0,2,4,890.11919,1110.88081,1000.5,0.001078,1574.1575779999996,500.249528,0.0,0.0,0.0,6,2000.998113,2001.0,0.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,0.0,3194.06,226778.2,0,71,1,3,0,0.0,1.199734,0.31,0.0,0.0,0.0,0.0,0.0,0.0,72,0.0,22.01002182,0.0,22.01002182,2.0,0.406961489,0.0,0.0,0.0,2.0,0.0,2.0,0.06935,0.337612,0.203481,0.0,0.0,0.0,0.0,2.0
8360,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8415,16.43,1111.63,11247.72,8,10,0,9,1,0.0069999999999999,1.0,0.61925,0.499895,0.999895,0.773205,0.0,0.0,0.0,18,6.18564031,6.19250131,0.0,0.006861,2.0,6.3370000000000015,0.0,0.0,0.0,2.0,0.0,2.0,1.337,5.0,3.1685,0.0,0.0,0.0,0.0,2.0
7116,3.35,64836.7,324200.25,5,5,0,3,1,0.12,99.979533,24.058907,0.120422,99.978843,24.057709,0.0,0.0,0.0,10,120.2885473,120.29453290000002,0.0,0.00598557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,169.98,96.57,457195.87,2671,33,1,2,8,0.019,5.68987,0.605205,0.0,0.41,0.007044,0.0,0.0,0.0,2705,18.81417,19.97177024,0.0,1.15760024,1.0,2.144199905,0.0,0.0,0.0,1.0,0.0,1.0,2.1442,2.1442,2.1442,0.0,0.0,0.0,0.0,1.0
2386,11.86,4152.03,45802.85,11,11,0,10,1,10.85917,187.394066,63.011937,10.858521,187.393499,63.01121800000001,0.0,0.0,0.0,22,693.1234007,693.1313052999999,0.0,0.007904624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,0.0,6237.1,274432.57,0,44,1,2,0,0.0,1.172264,0.958275,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,42.16410715,0.0,42.16410715,2.0,0.611814113,0.0,0.0,0.0,2.0,0.0,2.0,0.076174,0.53564,0.305907,0.0,0.0,0.0,0.0,2.0
2297,2.64,313.51,14221.27,43,45,0,2,1,0.005,14.114526,3.467268,0.0893299999999999,14.99758,3.628116,0.0,0.0,0.0,88,156.00898569999995,156.0270457,0.0,0.01806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,566.78,21176.0,498178.37,57,22,0,14,35,0.005391,19.941851,1.370483,0.0,14.997495,0.5335260000000001,0.0,0.0,0.0,79,30.41098227,30.15061763,0.0,-0.260364635,56.0,1391.762004,1391.762004,0.0,6.0,8.0,0.0,7.0,0.0,632.8665599999998,30.255696,0.0,999.0,139.1762,6.0,7.0
8681,12446.09,373.55,164668.55,12,41,0,34,8,0.00105,11.26045,0.872825,0.031726,23.792455,3.027526,0.0,0.0,0.0,53,36.33030647,35.78582947,0.0,-0.544477,4.0,13.37,0.0,0.0,0.0,4.0,0.0,4.0,0.0,13.37,3.3425,0.0,0.0,0.0,0.0,4.0
5272,0.0,0.0,4575.75,1,1,0,1,1,0.0372,0.0372,0.0372,0.036696,0.036696,0.036696,0.0,0.0,0.0,2,0.036696,0.0372,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3593,24.64,28753.03,978440.88,34,34,0,1,1,0.169484,1.737485,0.925308,0.166127,1.734128,0.923335,0.0,0.0,0.0,68,31.39339509,31.46048036,0.0,0.067085271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9253,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
3834,3.24,0.0,9.72,3,2,0,2,3,951.104723,1049.895277,1000.5,18.999528,1280.250213,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6746,4556.72,2592.83,718792.8,131,47,0,26,80,0.005,3.8005,0.98362,0.0,3.675,0.374471,0.0,0.0,0.0,178,49.05574,46.23016298,0.0,-2.82557702,171.0,322109.6912,133326.0559,0.0,25.0,86.0,0.0,91.0,0.0,55978.0,2351.165629,0.0,29000.0,3921.354585,24.0,86.0
5536,0.0,1740.15,200117.58,0,115,1,3,0,0.0,1.500337,0.7224149999999999,0.0,0.0,0.0,0.0,0.0,0.0,116,0.0,83.07776527,0.0,83.07776527,2.0,2.580610247,0.0,0.0,0.0,2.0,0.0,2.0,0.579942,2.000668,1.290305,0.0,0.0,0.0,0.0,2.0
568,2986.83,4371.28,726979.05,179,44,0,15,57,0.05,100.1,12.91995,0.0,88.7,3.2975980000000003,0.0,0.0,0.0,223,590.27,568.4778002,0.0,-21.7921998,288.0,91057179.23,72249002.72,0.0,25.0,45.0,0.0,48.0,0.0,18800000.0,462219.1839,0.0,18800000.0,793945.0848,30.0,46.0
7906,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9126,0.0,205.21,1449.53,1,2,0,2,1,0.3,0.5,0.4,0.799517,0.799517,0.799517,0.0,0.0,0.0,3,0.799517,0.8,0.0,0.000483,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,1.0
7531,3.81,0.0,11.42,3,2,0,2,3,634.273094,1366.726906,1000.5,0.27,1575.779759,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9434,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6607,3.27,0.52,10.85,3,2,0,2,3,419.163426,1581.836574,1000.5,1.002805,1569.151652,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8119,2823.99,25.55,6593.38,2,37,0,32,1,0.0,15.0,1.759929,29.999139000000003,35.116522,32.55783,0.0,0.0,0.0,39,65.11566083,65.11738283,0.0,0.0017219999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6997,0.0,1892.62,229007.07,0,121,1,3,0,0.0,0.324293,0.183247,0.0,0.0,0.0,0.0,0.0,0.0,122,0.0,22.17293097,0.0,22.17293097,1.0,0.339884479,0.0,0.0,0.0,1.0,0.0,1.0,0.339884,0.339884,0.339884,0.0,0.0,0.0,0.0,1.0
8599,0.0,4.99,152187.73,1,5,0,5,1,0.05,2.4385790000000003,0.8856860000000001,4.427571,4.427571,4.427571,0.0,0.0,0.0,6,4.42757057,4.42843157,0.0,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
1828,30163.96,0.0,150819.82,5,1,0,1,3,0.01,0.01,0.01,0.0,0.006503,0.001301,0.0,0.0,0.0,6,0.006502655,0.01,0.0,0.003497345,8.0,14916.03635,14916.03635,0.0,1.0,1.0,0.0,2.0,1000.000354,5930.4,3729.009088,1000.000354,5930.4,3729.009088,2.0,2.0
5150,0.0,12090.49,60452.47,0,5,1,2,0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6130,3122.59,21832.73,380600.28,24,14,0,7,22,0.011724,29.276196,8.539663000000001,0.0,41.639511,4.979891,0.0,0.0,0.0,38,119.51737649999998,119.5552845,0.0,0.037907977,30.0,24396.82016,16843.54106,0.0,9.0,9.0,0.0,15.0,0.0,6686.492013,1355.378898,0.0,6686.492013,1403.628422,10.0,15.0
937,14.76,0.0,44.27,3,1,0,1,3,101.0,101.0,101.0,1.542875,73.77395,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6528,2.82,0.0,8.47,3,2,0,2,3,512.3190639999998,1488.680936,1000.5,1.519172,1458.4737630000004,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4759,163.07,0.0,326.13,2,1,0,1,2,101.0,101.0,101.0,4.0,96.999016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,0.0,6888.99,44532.2,1,6,0,2,1,1.186595,250.0,53.297085,319.780809,319.780809,319.780809,0.0,0.0,0.0,7,319.7808093999999,319.7825094,0.0,0.0017,2.0,601.6816140999998,0.0,0.0,0.0,2.0,0.0,2.0,1.681614,600.0,300.840807,0.0,0.0,0.0,0.0,2.0
9813,52366.67,426.3,279311.72,5,41,0,41,5,0.1639999999999999,100.0,16.675807,0.0,683.65,136.741102,0.0,0.0,0.0,46,683.7055092,683.7081,0.0,0.002590833,13.0,16348.72699,15644.01889,0.0,1.0,9.0,0.0,10.0,0.0,13674.162,1634.872699,72.36008000000002,13674.162,5214.672963,3.0,10.0
3264,22695.66,0.0,181565.32,8,1,0,1,7,36.999582,36.999582,36.999582,0.01,35.133408,4.624507,0.0,0.0,0.0,9,36.99605379,36.99958179,0.0,0.003528,2.0,602.7274673,0.0,0.0,0.0,2.0,0.0,2.0,2.727467,600.0,301.363734,0.0,0.0,0.0,0.0,2.0
9475,23243.99,59169.54,293728.58,5,3,0,3,4,0.007117,5.495237,2.500785,0.006256,3.492654,1.49961,0.0,0.0,0.0,8,7.498048903,7.502353902999999,0.0,0.004305,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,1.0
720,1473.93,12527.07,494459.63,55,33,0,4,13,0.0,3.9,0.55116,0.0,5.2,0.302,0.0,0.0,0.0,88,16.61,18.18828449,0.0,1.578284487,62.0,36947.14634,11260.0,0.0,2.0,24.0,0.0,34.0,0.0,10000.0,637.019764,0.0,10000.0,2815.0,3.0,34.0
6151,154.77,0.0,309.53,2,1,0,1,2,101.0,101.0,101.0,12.0,88.999016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8423,0.0,5.83,44123.92,1,4,0,4,1,0.5,1.45,0.8625,3.449139,3.449139,3.449139,0.0,0.0,0.0,5,3.449139,3.45,0.0,0.0008609999999999,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,1.0
3650,79.09,0.84,318.03,4,2,0,2,2,46.473581,54.526419,50.5,0.999454,88.299562,25.249506,0.0,0.0,0.0,6,100.9980227,101.0,0.0,0.001977262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5237,4.78,23074.98,115398.8,5,5,0,4,1,0.2,1.349178,0.681636,0.199,1.349014,0.6806260000000001,0.0,0.0,0.0,10,3.403131397,3.40817763,0.0,0.005046233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,3185.55,0.0,35041.07,11,1,0,1,8,0.945299,0.945299,0.945299,0.001108,0.191958,0.085469,0.0,0.0,0.0,12,0.940162002,0.94529871,0.0,0.005136708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3112,2281.93,3436.6,777802.37,127,142,0,78,82,0.152,386.847195,56.94754399999999,0.0,1106.3333710000004,61.449007,0.0,0.0,0.0,269,7804.023945,8086.551240000002,0.0,282.52729530000005,165.0,3917547.977,80273.17434,0.0,23.0,61.0,0.0,61.0,0.0,3468547.0,28388.02882,0.0,26579.66952,2973.080531,13.0,61.0
8819,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,162.58,0.3,325.77,2,2,0,2,2,29.012818,71.98718199999998,50.5,0.133444,100.865571,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,20659.78,31583.9,566133.27,6,14,0,3,2,0.001959,1.879394,0.389634,0.216889,1.897509,0.9087,0.0,0.0,0.0,20,5.452197632000001,5.454870959,0.0,0.002673327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,0.0,2101.14,229024.53,0,109,1,3,0,0.0,0.396271,0.185118,0.0,0.0,0.0,0.0,0.0,0.0,110,0.0,20.17784477,0.0,20.17784477,2.0,1.050699344,0.0,0.0,0.0,2.0,0.0,2.0,0.237986,0.812713,0.52535,0.0,0.0,0.0,0.0,2.0
8872,0.0,0.0,64.32,1,1,0,1,1,0.021268,0.021268,0.021268,0.020407,0.020407,0.020407,0.0,0.0,0.0,2,0.02040679,0.02126779,0.0,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
3692,5.99,1080.22,6517.28,6,6,0,2,6,1.349958,8.99,6.296387,1.349538,8.98958,6.295946,0.0,0.0,0.0,12,37.77567824,37.77832424,0.0,0.002646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3501,179.89,15475.91,547953.3,35,35,0,3,1,0.5,2.279377,1.020009,0.498479,2.277798,1.019108,0.0,0.0,0.0,70,35.66877333,35.70031346,0.0,0.03154013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9823,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6792,0.0,1566.29,198919.25,0,127,1,2,0,0.0,0.520175,0.312154,0.0,0.0,0.0,0.0,0.0,0.0,128,0.0,39.64361514,0.0,39.64361514,2.0,1.380388526,0.0,0.0,0.0,2.0,0.0,2.0,0.602168,0.77822,0.690194,0.0,0.0,0.0,0.0,2.0
8851,0.0,0.0,1563.92,1,1,0,1,1,2.14,2.14,2.14,2.129139,2.129139,2.129139,0.0,0.0,0.0,2,2.129139,2.14,0.0,0.010861,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
2367,10.37,1057.52,284049.12,265,266,0,2,2,0.0788519999999999,22.9,0.195185,0.077802,22.89895,0.194844,0.0,0.0,0.0,531,51.63371406,51.91924736,0.0,0.285533304,3.0,4.666780307,0.0,0.0,0.0,2.0,0.0,2.0,0.01,2.32839,1.555593,0.0,0.0,0.0,0.0,2.0
3398,162.76,0.37,326.25,2,2,0,2,2,42.133772,58.866228,50.5,0.069454,100.929562,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9376,0.0,51605.14,412841.1,0,8,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8860,0.0,30.35,1335.33,0,44,1,10,0,0.0,50.0,3.430111,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,150.9249,0.0,150.9249,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
2300,0.0,7728.89,100475.57,0,13,1,5,0,0.0,109.18,25.953565,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,337.39634,0.0,337.39634,1.0,1.992907856,0.0,0.0,0.0,1.0,0.0,1.0,1.992908,1.992908,1.992908,0.0,0.0,0.0,0.0,1.0
9365,0.0,0.0,3177.37,1,1,0,1,1,0.5,0.5,0.5,0.4991390000000001,0.4991390000000001,0.4991390000000001,0.0,0.0,0.0,2,0.4991390000000001,0.5,0.0,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,2.11,0.0,6.32,3,2,0,2,3,372.60048,1628.39952,1000.5,0.503599,1165.306206,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8371,0.0,0.0,37975.47,1,1,0,1,1,1.001874,1.001874,1.001874,1.001013,1.001013,1.001013,0.0,0.0,0.0,2,1.00101276,1.00187376,0.0,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
8241,0.0,2689.97,8069.9,0,3,1,3,0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6716,1564.0,7476.41,769536.5,14,100,0,1,5,0.200002,0.400645,0.207102,0.0,5.150746,1.464838,0.0,0.0,0.0,114,20.50772521,20.71016969,0.0,0.202444471,2.0,0.299660912,0.0,0.0,0.0,2.0,0.0,2.0,0.128526,0.1711349999999999,0.14983,0.0,0.0,0.0,0.0,2.0
4940,0.0,0.0,2281.88,1,1,0,1,1,12.44052,12.44052,12.44052,12.4399,12.4399,12.4399,0.0,0.0,0.0,2,12.43989987,12.44051987,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7486,6909.95,0.0,34549.75,5,1,0,1,3,0.999454,0.999454,0.999454,0.0,1.0490000000000002,0.5676,0.0,0.0,0.0,6,2.838,0.999454,0.0,-1.838546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7125,4497.07,1001.04,425265.47,89,25,0,11,50,0.015,12.995,4.3468860000000005,0.0,12.0,1.368765,0.0,0.0,0.0,114,121.8201,108.67214479999998,0.0,-13.14795523,90.0,1121363.199,1153631.685,0.0,13.0,26.0,0.0,37.0,0.0,900000.0,20388.4218,0.0,900000.0,32960.90527,25.0,37.0
7291,2.26,0.51,7.78,3,2,0,2,3,555.5423139999998,1445.457686,1000.5,3.0,1883.26011,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7388,811.84,184739.71,743829.87,6,4,0,4,5,0.018016,55.0,13.785547,3.9e-05,53.899438,9.189706,0.0,0.0,0.0,10,55.13823384,55.14218626,0.0,0.00395242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4273,0.0,0.0,47.23,1,1,0,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,0.0,0.0,0.0,2,20.00851204,20.009559,0.0,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,0.0,1758.02,226784.58,0,129,1,3,0,0.0,0.573611,0.244917,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,31.59431894,0.0,31.59431894,2.0,0.601341696,0.0,0.0,0.0,2.0,0.0,2.0,0.221651,0.379691,0.300671,0.0,0.0,0.0,0.0,2.0
645,21.15,0.0,63.45,3,1,0,1,3,101.0,101.0,101.0,2.60821,74.54254,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,5.66,54431.37,272185.17,5,5,0,1,5,0.00143,0.025372,0.008548,0.00101,0.024952,0.008098,0.0,0.0,0.0,10,0.04049074,0.04273774,0.0,0.002247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,161.98,0.63,325.23,2,2,0,2,2,45.955374,55.044626,50.5,0.05,100.949016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6184,26.03,0.28,78.67,3,2,0,2,3,46.342791,54.657209,50.5,0.369143,78.045264,33.666163,0.0,0.0,0.0,5,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4891,4.37,66867.48,334359.22,5,5,0,1,1,1.479,7.999,4.486675,1.478241,7.998297,4.485558,0.0,0.0,0.0,10,22.4277883,22.43337600000001,0.0,0.005587703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,150.38,0.0,300.75,2,1,0,1,2,101.0,101.0,101.0,0.999016,100.0,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7489,33.38,0.0,100.15,3,1,0,1,3,101.0,101.0,101.0,0.432425,58.219253,33.666163,0.0,0.0,0.0,4,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7309,3.33,0.0,9.98,3,2,0,2,3,427.840355,1573.159645,1000.5,4.0,1507.452023,666.9993900000002,0.0,0.0,0.0,5,2000.998169,2001.0,0.0,0.001830667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5104,0.0,10270.11,133511.43,0,13,1,6,0,0.0,13.288954,5.901315,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,76.71708878,0.0,76.71708878,1.0,2.7089086630000003,0.0,0.0,0.0,1.0,0.0,1.0,2.708909,2.708909,2.708909,0.0,0.0,0.0,0.0,1.0
4870,0.0,0.0,80703.78,1,1,0,1,1,0.1,0.1,0.1,0.0995,0.0995,0.0995,0.0,0.0,0.0,2,0.0995,0.1,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5095,11962.67,5322.53,1059563.1,73,35,0,25,40,0.015,31.464254,7.2300179999999985,0.0,50.00100000000001,2.88713,0.0,0.0,0.0,108,210.760486,253.0506196,0.0,42.29013356,122.0,1141552.324,142410.5246,0.0,5.0,49.0,0.0,68.0,0.0,747630.0,10769.36155,0.0,50000.0,8900.657787,11.0,65.0
8075,0.0,1362.85,44349.57,1,15,0,13,1,0.05,9.99,1.502657,23.537776,23.537776,23.537776,0.0,0.0,0.0,16,23.537776,22.53985561,0.0,-0.997920391,3.0,13.37,0.0,0.0,0.0,3.0,0.0,3.0,0.0,13.37,4.456667,0.0,0.0,0.0,0.0,3.0
7629,161.78,0.84,325.23,2,2,0,2,2,45.723937,55.276063,50.5,0.022722,100.976294,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5887,2005.74,12113.39,406422.93,106,16,0,4,10,0.000397,13.0,1.631744,0.0,20.742,0.469514,0.0,0.0,0.0,122,49.76852568,26.10789713,0.0,-23.66062855,38.0,4802.57967,4270.482,0.0,3.0,4.0,0.0,9.0,0.0,4134.0,228.69427,0.0,4130.0,251.20482400000003,6.0,9.0
