x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
ether_value__avg val sent,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,6.775536741282043,DecisionTreeRegressor()
ether_value__avg val sent,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,764.782446037552,DecisionTreeRegressor()
ether_value__avg val sent,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,417202467.8379347,DecisionTreeRegressor()
ether_value__avg val sent,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8816427.19495947,DecisionTreeRegressor()
ether_value__avg val sent,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,984.1574676382421,DecisionTreeRegressor()
ether_value__avg val sent,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1209511.0738111716,DecisionTreeRegressor()
ether_value__avg val sent,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,53908.946898719965,DecisionTreeRegressor()
ether_value__avg val sent,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,2.216135888644778,DecisionTreeRegressor()
ether_value__avg val sent,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,6.654660345330608,DecisionTreeRegressor()
ether_value__avg val sent,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.1979964862361789,DecisionTreeRegressor()
ether_value__avg val sent,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.13623313681141264,DecisionTreeRegressor()
ether_value__avg val sent,flag,0.0,regression,True,mean absolute error,0.2212,0.2999603267435206,DecisionTreeRegressor()
ether_value__min value sent to contract,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,8040.732459410502,DecisionTreeRegressor()
ether_value__min value sent to contract,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11612.669556198285,DecisionTreeRegressor()
ether_value__min value sent to contract,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,246297.39327598145,DecisionTreeRegressor()
ether_value__min value sent to contract,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,171.27579662811542,DecisionTreeRegressor()
ether_value__min value sent to contract,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,240.34476137386196,DecisionTreeRegressor()
ether_value__min value sent to contract,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.111857876636188,DecisionTreeRegressor()
ether_value__min value sent to contract,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,51.85292464011036,DecisionTreeRegressor()
ether_value__min value sent to contract,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,38.54147581878113,DecisionTreeRegressor()
ether_value__min value sent to contract,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,74.02886874400359,DecisionTreeRegressor()
ether_value__min value sent to contract,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1264.77172408606,DecisionTreeRegressor()
ether_value__min value sent to contract,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,211.57671826298736,DecisionTreeRegressor()
ether_value__min value sent to contract,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,10.13634114485655,DecisionTreeRegressor()
ether_value__min value sent to contract,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,428.129809926326,DecisionTreeRegressor()
ether_value__min value sent to contract,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,65.14015368942229,DecisionTreeRegressor()
ether_value__min value sent to contract,ether_value__min value sent to contract,1.0,predict_itself,True,,0.0,1.0,
ether_value__min value sent to contract,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,2.2407507878756992e-05,DecisionTreeRegressor()
ether_value__min value sent to contract,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,1.3203553983830054e-05,DecisionTreeRegressor()
ether_value__min value sent to contract,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,407.2092397692676,DecisionTreeRegressor()
ether_value__min value sent to contract,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,10890.853060022413,DecisionTreeRegressor()
ether_value__min value sent to contract,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,22258.315073090598,DecisionTreeRegressor()
ether_value__min value sent to contract,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,2.2407393104272188e-05,DecisionTreeRegressor()
ether_value__min value sent to contract,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,13634.433995937969,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,63.42059352780805,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,424635890.9265095,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,3280903.1998394392,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,397.6584827282156,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,9.28381063905195,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,11.210664508927746,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.005985274308652354,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,6.460023677605384,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,710.4121676643247,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,416312557.5391958,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8942600.978105977,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1109.0158021327045,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1249712.4947793647,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,67463.42891169748,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,2.1760663218338125,DecisionTreeRegressor()
ether_value__min value sent to contract,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,6.33773291541565,DecisionTreeRegressor()
ether_value__min value sent to contract,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.2118819234044055,DecisionTreeRegressor()
ether_value__min value sent to contract,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.14285253726856512,DecisionTreeRegressor()
ether_value__min value sent to contract,flag,0.0,regression,True,mean absolute error,0.2212,0.3446056652602914,DecisionTreeRegressor()
ether_value__max val sent to contract,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,8039.96192602753,DecisionTreeRegressor()
ether_value__max val sent to contract,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11612.800445933706,DecisionTreeRegressor()
ether_value__max val sent to contract,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,246195.6691672143,DecisionTreeRegressor()
ether_value__max val sent to contract,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,171.28151214811766,DecisionTreeRegressor()
ether_value__max val sent to contract,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,240.3577455321354,DecisionTreeRegressor()
ether_value__max val sent to contract,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.111830525152957,DecisionTreeRegressor()
ether_value__max val sent to contract,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,51.85460538237776,DecisionTreeRegressor()
ether_value__max val sent to contract,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,38.537902483253056,DecisionTreeRegressor()
ether_value__max val sent to contract,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,74.02646170202115,DecisionTreeRegressor()
ether_value__max val sent to contract,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1264.780855871633,DecisionTreeRegressor()
ether_value__max val sent to contract,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,211.5692734935543,DecisionTreeRegressor()
ether_value__max val sent to contract,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,10.135828209789054,DecisionTreeRegressor()
ether_value__max val sent to contract,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,428.14741106435065,DecisionTreeRegressor()
ether_value__max val sent to contract,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,65.13755018138438,DecisionTreeRegressor()
ether_value__max val sent to contract,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,8e-06,DecisionTreeRegressor()
ether_value__max val sent to contract,ether_value__max val sent to contract,1.0,predict_itself,True,,0.0,1.0,
ether_value__max val sent to contract,ether_value__avg value sent to contract,0.5658882559323952,regression,True,mean absolute error,1.06028e-05,4.602799999999999e-06,DecisionTreeRegressor()
ether_value__max val sent to contract,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,407.24316006373226,DecisionTreeRegressor()
ether_value__max val sent to contract,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,10891.053160323256,DecisionTreeRegressor()
ether_value__max val sent to contract,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,22259.070045919358,DecisionTreeRegressor()
ether_value__max val sent to contract,ether__total ether sent contracts,0.39458776580895183,regression,True,mean absolute error,1.52057426e-05,9.205742599999998e-06,DecisionTreeRegressor()
